PITCH,REQUIRED_WIDTH,,,,,,,
M2531,22.30,,,,,,,
M2531,22.96,,,,,,,
M2531,23.61,,,,,,,
M2531,24.27,,,,,,,
M2531,24.92,,,,,,,
M2531,25.58,,,,,,,
M2531,26.24,,,,,,,
M2531,26.89,,,,,,,
M2531,27.55,,,,,,,
M2531,28.20,,,,,,,
M2531,28.86,,,,,,,
M2531,29.52,,,,,,,
M2531,30.17,,,,,,,
M2531,30.83,,,,,,,
M2531,31.48,,,,,,,
M2531,32.14,,,,,,,
M2531,32.80,,,,,,,
M2531,33.45,,,,,,,
M2531,34.11,,,,,,,
M2531,34.76,,,,,,,
M2531,35.42,,,,,,,
M2531,36.07,,,,,,,
M2531,36.73,,,,,,,
M2531,37.39,,,,,,,
M2531,38.04,,,,,,,
M2531,38.70,,,,,,,
M2531,39.35,,,,,,,
M2531,40.01,,,,,,,
M2531,40.67,,,,,,,
M2531,41.32,,,,,,,
M2531,41.98,,,,,,,
M2531,42.63,,,,,,,
M2531,43.29,,,,,,,
M2531,43.95,,,,,,,
M2531,44.60,,,,,,,
M2531,45.26,,,,,,,
M2531,45.91,,,,,,,
M2531,46.57,,,,,,,
M2531,47.22,,,,,,,
M2531,47.88,,,,,,,
M2531,48.54,,,,,,,
M2531,49.19,,,,,,,
M2531,49.85,,,,,,,
M2531,50.50,,,,,,,
M2531,51.16,,,,,,,
M2531,51.82,,,,,,,
M2531,52.47,,,,,,,
M2531,53.13,,,,,,,
M2531,53.78,,,,,,,
M2531,54.44,,,,,,,
M2531,55.10,,,,,,,
M2531,55.75,,,,,,,
M2531,56.41,,,,,,,
M2531,57.06,,,,,,,
M2531,57.72,,,,,,,
M2531,58.38,,,,,,,
M2531,59.03,,,,,,,
M2531,59.69,,,,,,,
M2531,60.34,,,,,,,
M2531,61.00,,,,,,,
M2531,61.65,,,,,,,
M2531,62.31,,,,,,,
M2531,62.97,,,,,,,
M2531,63.62,,,,,,,
M2531,64.28,,,,,,,
M2531,64.93,,,,,,,
M2531,65.59,,,,,,,
M2531,66.25,,,,,,,
M2531,66.90,,,,,,,
M2531,67.56,,,,,,,
M2531,68.21,,,,,,,
M2531,68.87,,,,,,,
M2531,69.53,,,,,,,
M2531,70.18,,,,,,,
M2531,70.84,,,,,,,
M2531,71.49,,,,,,,
M2531,72.15,,,,,,,
M2531,72.80,,,,,,,
M2531,73.46,,,,,,,
M2531,74.12,,,,,,,
M2531,74.77,,,,,,,
M2531,75.43,,,,,,,
M2531,76.08,,,,,,,
M2531,76.74,,,,,,,
M2531,77.40,,,,,,,
M2531,78.05,,,,,,,
M2531,78.71,,,,,,,
M2531,79.36,,,,,,,
M2531,80.02,,,,,,,
M2531,80.68,,,,,,,
M2531,81.33,,,,,,,
M2531,81.99,,,,,,,
M2531,82.64,,,,,,,
M2531,83.30,,,,,,,
M2531,83.96,,,,,,,
M2531,84.61,,,,,,,
M2531,85.27,,,,,,,
M2531,85.92,,,,,,,
M2531,86.58,,,,,,,
M2531,87.23,,,,,,,
M2531,87.89,,,,,,,
M2531,88.55,,,,,,,
M2531,89.20,,,,,,,
M2531,89.86,,,,,,,
M2531,90.51,,,,,,,
M2531,91.17,,,,,,,
M2531,91.83,,,,,,,
M2531,92.48,,,,,,,
M2531,93.14,,,,,,,
M2531,93.79,,,,,,,
M2531,94.45,,,,,,,
M2531,95.11,,,,,,,
M2531,95.76,,,,,,,
M2531,96.42,,,,,,,
M2531,97.07,,,,,,,
M2531,97.73,,,,,,,
M2531,98.39,,,,,,,
M2531,99.04,,,,,,,
M2531,99.70,,,,,,,
M2531,100.35,,,,,,,
M2531,101.01,,,,,,,
M2531,101.66,,,,,,,
M2531,102.32,,,,,,,
M2531,102.98,,,,,,,
M2531,103.63,,,,,,,
M2531,104.29,,,,,,,
M2531,104.94,,,,,,,
M2531,105.60,,,,,,,
M2531,106.26,,,,,,,
M2531,106.91,,,,,,,
M2531,107.57,,,,,,,
M2531,108.22,,,,,,,
M2531,108.88,,,,,,,
M2531,109.54,,,,,,,
M2531,110.19,,,,,,,
M2531,110.85,,,,,,,
M2531,111.50,,,,,,,
M2531,112.16,,,,,,,
M2531,112.81,,,,,,,
M2531,113.47,,,,,,,
M2531,114.13,,,,,,,
M2531,114.78,,,,,,,
M2531,115.44,,,,,,,
M2531,116.09,,,,,,,
M2531,116.75,,,,,,,
M2531,117.41,,,,,,,
M2531,118.06,,,,,,,
M2531,118.72,,,,,,,
M2531,119.37,,,,,,,
M2531,120.03,,,,,,,
M2531,120.69,,,,,,,
M2531,121.34,,,,,,,
M2531,122.00,,,,,,,
M2531,122.65,,,,,,,
M2531,123.31,,,,,,,
M2531,123.97,,,,,,,
M2531,124.62,,,,,,,
M2531,125.28,,,,,,,
M2531,125.93,,,,,,,
M2531,126.59,,,,,,,
M2531,127.24,,,,,,,
M2531,127.90,,,,,,,
M2531,128.56,,,,,,,
M2531,129.21,,,,,,,
M2531,129.87,,,,,,,
M2531,130.52,,,,,,,
M2531,131.18,,,,,,,
M2531,131.84,,,,,,,
M2531,132.49,,,,,,,
M2531,133.15,,,,,,,
M2531,133.80,,,,,,,
M2531,134.46,,,,,,,
M2531,135.12,,,,,,,
M2531,135.77,,,,,,,
M2531,136.43,,,,,,,
M2531,137.08,,,,,,,
M2531,137.74,,,,,,,
M2531,138.39,,,,,,,
M2531,139.05,,,,,,,
M2531,139.71,,,,,,,
M2531,140.36,,,,,,,
M2531,141.02,,,,,,,
M2531,141.67,,,,,,,
M2531,142.33,,,,,,,
M2531,142.99,,,,,,,
M2531,143.64,,,,,,,
M2531,144.30,,,,,,,
M2531,144.95,,,,,,,
M2531,145.61,,,,,,,
M2531,146.27,,,,,,,
M2531,146.92,,,,,,,
M2531,147.58,,,,,,,
M2531,148.23,,,,,,,
M2531,148.89,,,,,,,
M2531,149.55,,,,,,,
M2531,150.20,,,,,,,
M2531,150.86,,,,,,,
M2531,151.51,,,,,,,
M2531,152.17,,,,,,,
M2531,152.82,,,,,,,
M2531,153.48,,,,,,,
M2531,154.14,,,,,,,
M2531,154.79,,,,,,,
M2531,155.45,,,,,,,
M2531,156.10,,,,,,,
M2531,156.76,,,,,,,
M2531,157.42,,,,,,,
M2531,158.07,,,,,,,
M2531,158.73,,,,,,,
M2531,159.38,,,,,,,
M2531,160.04,,,,,,,
M2531,160.70,,,,,,,
M2531,161.35,,,,,,,
M2531,162.01,,,,,,,
M2531,162.66,,,,,,,
M2531,163.32,,,,,,,
M2531,163.98,,,,,,,
M2531,164.63,,,,,,,
M2531,165.29,,,,,,,
M2531,165.94,,,,,,,
M2531,166.60,,,,,,,
M2531,167.25,,,,,,,
M2531,167.91,,,,,,,
M2531,168.57,,,,,,,
M2531,169.22,,,,,,,
M2531,169.88,,,,,,,
M2531,170.53,,,,,,,
M2531,171.19,,,,,,,
M2531,171.85,,,,,,,
M2531,172.50,,,,,,,
M2531,173.16,,,,,,,
M2531,173.81,,,,,,,
M2531,174.47,,,,,,,
M2531,175.13,,,,,,,
M2531,175.78,,,,,,,
M2531,176.44,,,,,,,
M2531,177.09,,,,,,,
M2531,177.75,,,,,,,
M2531,178.40,,,,,,,
M2531,179.06,,,,,,,
M2531,179.72,,,,,,,
M2531,180.37,,,,,,,
M2531,181.03,,,,,,,
M2531,181.68,,,,,,,
M2531,182.34,,,,,,,
M2531,183.00,,,,,,,
M2531,183.65,,,,,,,
M2531,184.31,,,,,,,
M2531,184.96,,,,,,,
M2531,185.62,,,,,,,
M2531,186.28,,,,,,,
M2531,186.93,,,,,,,
M2531,187.59,,,,,,,
M2531,188.24,,,,,,,
M2531,188.90,,,,,,,
M2531,189.56,,,,,,,
M2531,190.21,,,,,,,
M2531,190.87,,,,,,,
M2531,191.52,,,,,,,
M2531,192.18,,,,,,,
M2531,192.83,,,,,,,
M2531,193.49,,,,,,,
M2531,194.15,,,,,,,
M2531,194.80,,,,,,,
M2531,195.46,,,,,,,
M2531,196.11,,,,,,,
M2531,196.77,,,,,,,
M2531,197.43,,,,,,,
M2531,198.08,,,,,,,
M2531,198.74,,,,,,,
M2531,199.39,,,,,,,
M2531,200.05,,,,,,,
M2531,200.71,,,,,,,
,,,,,,,,
M2540,5.90,,,,,,,
M2540,6.56,,,,,,,
M2540,7.21,,,,,,,
M2540,7.87,,,,,,,
M2540,8.52,,,,,,,
M2540,9.18,,,,,,,
M2540,9.84,,,,,,,
M2540,10.49,,,,,,,
M2540,11.15,,,,,,,
M2540,11.80,,,,,,,
M2540,12.46,,,,,,,
M2540,13.11,,,,,,,
M2540,13.77,,,,,,,
M2540,14.43,,,,,,,
M2540,15.08,,,,,,,
M2540,15.74,,,,,,,
M2540,16.39,,,,,,,
M2540,17.05,,,,,,,
M2540,17.71,,,,,,,
M2540,18.36,,,,,,,
M2540,19.02,,,,,,,
M2540,19.67,,,,,,,
M2540,20.33,,,,,,,
M2540,20.99,,,,,,,
M2540,21.64,,,,,,,
M2540,22.30,,,,,,,
M2540,22.95,,,,,,,
M2540,23.61,,,,,,,
M2540,24.27,,,,,,,
M2540,24.92,,,,,,,
M2540,25.58,,,,,,,
M2540,26.23,,,,,,,
M2540,26.89,,,,,,,
M2540,27.54,,,,,,,
M2540,28.20,,,,,,,
M2540,28.86,,,,,,,
M2540,29.51,,,,,,,
M2540,30.17,,,,,,,
M2540,30.82,,,,,,,
M2540,31.48,,,,,,,
M2540,32.14,,,,,,,
M2540,32.79,,,,,,,
M2540,33.45,,,,,,,
M2540,34.10,,,,,,,
M2540,34.76,,,,,,,
M2540,35.42,,,,,,,
M2540,36.07,,,,,,,
M2540,36.73,,,,,,,
M2540,37.38,,,,,,,
M2540,38.04,,,,,,,
M2540,38.70,,,,,,,
M2540,39.35,,,,,,,
M2540,40.01,,,,,,,
M2540,40.66,,,,,,,
M2540,41.32,,,,,,,
M2540,41.97,,,,,,,
M2540,42.63,,,,,,,
M2540,43.29,,,,,,,
M2540,43.94,,,,,,,
M2540,44.60,,,,,,,
M2540,45.25,,,,,,,
M2540,45.91,,,,,,,
M2540,46.57,,,,,,,
M2540,47.22,,,,,,,
M2540,47.88,,,,,,,
M2540,48.53,,,,,,,
M2540,49.19,,,,,,,
M2540,49.85,,,,,,,
M2540,50.50,,,,,,,
M2540,51.16,,,,,,,
M2540,51.81,,,,,,,
M2540,52.47,,,,,,,
M2540,53.12,,,,,,,
M2540,53.78,,,,,,,
M2540,54.44,,,,,,,
M2540,55.09,,,,,,,
M2540,55.75,,,,,,,
M2540,56.40,,,,,,,
M2540,57.06,,,,,,,
M2540,57.72,,,,,,,
M2540,58.37,,,,,,,
M2540,59.03,,,,,,,
M2540,59.68,,,,,,,
M2540,60.34,,,,,,,
M2540,61.00,,,,,,,
M2540,61.65,,,,,,,
M2540,62.31,,,,,,,
M2540,62.96,,,,,,,
M2540,63.62,,,,,,,
M2540,64.28,,,,,,,
M2540,64.93,,,,,,,
M2540,65.59,,,,,,,
M2540,66.24,,,,,,,
M2540,66.90,,,,,,,
M2540,67.55,,,,,,,
M2540,68.21,,,,,,,
M2540,68.87,,,,,,,
M2540,69.52,,,,,,,
M2540,70.18,,,,,,,
M2540,70.83,,,,,,,
M2540,71.49,,,,,,,
M2540,72.15,,,,,,,
M2540,72.80,,,,,,,
M2540,73.46,,,,,,,
M2540,74.11,,,,,,,
M2540,74.77,,,,,,,
M2540,75.43,,,,,,,
M2540,76.08,,,,,,,
M2540,76.74,,,,,,,
M2540,77.39,,,,,,,
M2540,78.05,,,,,,,
M2540,78.70,,,,,,,
M2540,79.36,,,,,,,
M2540,80.02,,,,,,,
M2540,80.67,,,,,,,
M2540,81.33,,,,,,,
M2540,81.98,,,,,,,
M2540,82.64,,,,,,,
M2540,83.30,,,,,,,
M2540,83.95,,,,,,,
M2540,84.61,,,,,,,
M2540,85.26,,,,,,,
M2540,85.92,,,,,,,
M2540,86.58,,,,,,,
M2540,87.23,,,,,,,
M2540,87.89,,,,,,,
M2540,88.54,,,,,,,
M2540,89.20,,,,,,,
M2540,89.86,,,,,,,
M2540,90.51,,,,,,,
M2540,91.17,,,,,,,
M2540,91.82,,,,,,,
M2540,92.48,,,,,,,
M2540,93.13,,,,,,,
M2540,93.79,,,,,,,
M2540,94.45,,,,,,,
M2540,95.10,,,,,,,
M2540,95.76,,,,,,,
M2540,96.41,,,,,,,
M2540,97.07,,,,,,,
M2540,97.73,,,,,,,
M2540,98.38,,,,,,,
M2540,99.04,,,,,,,
M2540,99.69,,,,,,,
M2540,100.35,,,,,,,
M2540,101.01,,,,,,,
M2540,101.66,,,,,,,
M2540,102.32,,,,,,,
M2540,102.97,,,,,,,
M2540,103.63,,,,,,,
M2540,104.29,,,,,,,
M2540,104.94,,,,,,,
M2540,105.60,,,,,,,
M2540,106.25,,,,,,,
M2540,106.91,,,,,,,
M2540,107.56,,,,,,,
M2540,108.22,,,,,,,
M2540,108.88,,,,,,,
M2540,109.53,,,,,,,
M2540,110.19,,,,,,,
M2540,110.84,,,,,,,
M2540,111.50,,,,,,,
M2540,112.16,,,,,,,
M2540,112.81,,,,,,,
M2540,113.47,,,,,,,
M2540,114.12,,,,,,,
M2540,114.78,,,,,,,
M2540,115.44,,,,,,,
M2540,116.09,,,,,,,
M2540,116.75,,,,,,,
M2540,117.40,,,,,,,
M2540,118.06,,,,,,,
M2540,118.71,,,,,,,
M2540,119.37,,,,,,,
M2540,120.03,,,,,,,
,,,,,,,,
M2543,7.14,,,,,,,
M2543,7.79,,,,,,,
M2543,8.45,,,,,,,
M2543,9.10,,,,,,,
M2543,9.76,,,,,,,
M2543,10.42,,,,,,,
M2543,11.07,,,,,,,
M2543,11.73,,,,,,,
M2543,12.38,,,,,,,
M2543,13.04,,,,,,,
M2543,13.70,,,,,,,
M2543,14.35,,,,,,,
M2543,15.01,,,,,,,
M2543,15.66,,,,,,,
M2543,16.32,,,,,,,
M2543,16.97,,,,,,,
M2543,17.63,,,,,,,
M2543,18.29,,,,,,,
M2543,18.94,,,,,,,
M2543,19.60,,,,,,,
M2543,20.25,,,,,,,
M2543,20.91,,,,,,,
M2543,21.57,,,,,,,
M2543,22.22,,,,,,,
M2543,22.88,,,,,,,
M2543,23.53,,,,,,,
M2543,24.19,,,,,,,
M2543,24.85,,,,,,,
M2543,25.50,,,,,,,
M2543,26.16,,,,,,,
M2543,26.81,,,,,,,
M2543,27.47,,,,,,,
M2543,28.13,,,,,,,
M2543,28.78,,,,,,,
M2543,29.44,,,,,,,
M2543,30.09,,,,,,,
M2543,30.75,,,,,,,
M2543,31.40,,,,,,,
M2543,32.06,,,,,,,
M2543,32.72,,,,,,,
M2543,33.37,,,,,,,
M2543,34.03,,,,,,,
M2543,34.68,,,,,,,
M2543,35.34,,,,,,,
M2543,36.00,,,,,,,
M2543,36.65,,,,,,,
M2543,37.31,,,,,,,
M2543,37.96,,,,,,,
M2543,38.62,,,,,,,
M2543,39.28,,,,,,,
M2543,39.93,,,,,,,
M2543,40.59,,,,,,,
M2543,41.24,,,,,,,
M2543,41.90,,,,,,,
M2543,42.56,,,,,,,
M2543,43.21,,,,,,,
M2543,43.87,,,,,,,
M2543,44.52,,,,,,,
M2543,45.18,,,,,,,
M2543,45.83,,,,,,,
M2543,46.49,,,,,,,
M2543,47.15,,,,,,,
,,,,,,,,
M2544,7.80,,,,,,,
M2544,8.46,,,,,,,
M2544,9.11,,,,,,,
M2544,9.77,,,,,,,
M2544,10.42,,,,,,,
M2544,11.08,,,,,,,
M2544,11.74,,,,,,,
M2544,12.39,,,,,,,
M2544,13.05,,,,,,,
M2544,13.70,,,,,,,
M2544,14.36,,,,,,,
M2544,15.01,,,,,,,
M2544,15.67,,,,,,,
M2544,16.33,,,,,,,
M2544,16.98,,,,,,,
M2544,17.64,,,,,,,
M2544,18.29,,,,,,,
M2544,18.95,,,,,,,
M2544,19.61,,,,,,,
M2544,20.26,,,,,,,
M2544,20.92,,,,,,,
M2544,21.57,,,,,,,
M2544,22.23,,,,,,,
M2544,22.89,,,,,,,
M2544,23.54,,,,,,,
M2544,24.20,,,,,,,
M2544,24.85,,,,,,,
M2544,25.51,,,,,,,
M2544,26.17,,,,,,,
M2544,26.82,,,,,,,
M2544,27.48,,,,,,,
M2544,28.13,,,,,,,
M2544,28.79,,,,,,,
M2544,29.44,,,,,,,
M2544,30.10,,,,,,,
M2544,30.76,,,,,,,
M2544,31.41,,,,,,,
M2544,32.07,,,,,,,
M2544,32.72,,,,,,,
M2544,33.38,,,,,,,
M2544,34.04,,,,,,,
M2544,34.69,,,,,,,
M2544,35.35,,,,,,,
M2544,36.00,,,,,,,
M2544,36.66,,,,,,,
M2544,37.32,,,,,,,
M2544,37.97,,,,,,,
M2544,38.63,,,,,,,
M2544,39.28,,,,,,,
M2544,39.94,,,,,,,
M2544,40.60,,,,,,,
M2544,41.25,,,,,,,
M2544,41.91,,,,,,,
M2544,42.56,,,,,,,
M2544,43.22,,,,,,,
M2544,43.87,,,,,,,
M2544,44.53,,,,,,,
M2544,45.19,,,,,,,
,,,,,,,,
M2585,11.97,,,,,,,
M2585,13.30,,,,,,,
M2585,14.63,,,,,,,
M2585,15.96,,,,,,,
M2585,17.29,,,,,,,
M2585,18.62,,,,,,,
M2585,19.95,,,,,,,
M2585,21.28,,,,,,,
M2585,22.61,,,,,,,
M2585,23.94,,,,,,,
M2585,25.27,,,,,,,
M2585,26.60,,,,,,,
M2585,27.93,,,,,,,
M2585,29.26,,,,,,,
M2585,30.59,,,,,,,
M2585,31.92,,,,,,,
M2585,33.25,,,,,,,
M2585,34.58,,,,,,,
M2585,35.91,,,,,,,
M2585,37.24,,,,,,,
M2585,38.57,,,,,,,
M2585,39.90,,,,,,,
M2585,41.23,,,,,,,
M2585,42.56,,,,,,,
M2585,43.89,,,,,,,
M2585,45.22,,,,,,,
M2585,46.55,,,,,,,
M2585,47.88,,,,,,,
M2585,49.21,,,,,,,
M2585,50.54,,,,,,,
M2585,51.87,,,,,,,
M2585,53.20,,,,,,,
M2585,54.53,,,,,,,
M2585,55.86,,,,,,,
M2585,57.19,,,,,,,
M2585,58.52,,,,,,,
M2585,59.85,,,,,,,
M2585,61.18,,,,,,,
M2585,62.51,,,,,,,
M2585,63.84,,,,,,,
M2585,65.17,,,,,,,
M2585,66.50,,,,,,,
M2585,67.83,,,,,,,
M2585,69.16,,,,,,,
M2585,70.49,,,,,,,
M2585,71.82,,,,,,,
M2585,73.15,,,,,,,
M2585,74.48,,,,,,,
M2585,75.81,,,,,,,
M2585,77.14,,,,,,,
M2585,78.47,,,,,,,
M2585,79.80,,,,,,,
M2585,81.13,,,,,,,
M2585,82.46,,,,,,,
M2585,83.79,,,,,,,
M2585,85.12,,,,,,,
M2585,86.45,,,,,,,
M2585,87.78,,,,,,,
M2585,89.11,,,,,,,
M2585,90.44,,,,,,,
M2585,91.77,,,,,,,
M2585,93.10,,,,,,,
M2585,94.43,,,,,,,
M2585,95.76,,,,,,,
M2585,97.09,,,,,,,
M2585,98.42,,,,,,,
M2585,99.75,,,,,,,
,,,,,,,,
M2586,11.97,,,,,,,
M2586,13.30,,,,,,,
M2586,14.63,,,,,,,
M2586,15.96,,,,,,,
M2586,17.29,,,,,,,
M2586,18.62,,,,,,,
M2586,19.95,,,,,,,
M2586,21.28,,,,,,,
M2586,22.61,,,,,,,
M2586,23.94,,,,,,,
M2586,25.27,,,,,,,
M2586,26.60,,,,,,,
M2586,27.93,,,,,,,
M2586,29.26,,,,,,,
M2586,30.59,,,,,,,
M2586,31.92,,,,,,,
M2586,33.25,,,,,,,
M2586,34.58,,,,,,,
M2586,35.91,,,,,,,
M2586,37.24,,,,,,,
M2586,38.57,,,,,,,
M2586,39.90,,,,,,,
M2586,41.23,,,,,,,
M2586,42.56,,,,,,,
M2586,43.89,,,,,,,
M2586,45.22,,,,,,,
M2586,46.55,,,,,,,
M2586,47.88,,,,,,,
M2586,49.21,,,,,,,
M2586,50.54,,,,,,,
M2586,51.87,,,,,,,
M2586,53.20,,,,,,,
M2586,54.53,,,,,,,
M2586,55.86,,,,,,,
M2586,57.19,,,,,,,
M2586,58.52,,,,,,,
M2586,59.85,,,,,,,
M2586,61.18,,,,,,,
M2586,62.51,,,,,,,
M2586,63.84,,,,,,,
M2586,65.17,,,,,,,
M2586,66.50,,,,,,,
M2586,67.83,,,,,,,
M2586,69.16,,,,,,,
M2586,70.49,,,,,,,
M2586,71.82,,,,,,,
M2586,73.15,,,,,,,
M2586,74.48,,,,,,,
M2586,75.81,,,,,,,
M2586,77.14,,,,,,,
M2586,78.47,,,,,,,
M2586,79.80,,,,,,,
M2586,81.13,,,,,,,
M2586,82.46,,,,,,,
M2586,83.79,,,,,,,
M2586,85.12,,,,,,,
M2586,86.45,,,,,,,
M2586,87.78,,,,,,,
M2586,89.11,,,,,,,
M2586,90.44,,,,,,,
M2586,91.77,,,,,,,
M2586,93.10,,,,,,,
M2586,94.43,,,,,,,
M2586,95.76,,,,,,,
M2586,97.09,,,,,,,
M2586,98.42,,,,,,,
,,,,,,,,
M2620,3.35,,,,,,,
M2620,4.02,,,,,,,
M2620,4.69,,,,,,,
M2620,5.36,,,,,,,
M2620,6.70,,,,,,,
M2620,7.37,,,,,,,
M2620,8.04,,,,,,,
M2620,8.70,,,,,,,
M2620,10.04,,,,,,,
M2620,10.71,,,,,,,
M2620,11.38,,,,,,,
M2620,12.05,,,,,,,
M2620,13.39,,,,,,,
M2620,14.06,,,,,,,
M2620,14.73,,,,,,,
M2620,15.40,,,,,,,
M2620,16.74,,,,,,,
M2620,17.41,,,,,,,
M2620,18.07,,,,,,,
M2620,18.74,,,,,,,
M2620,20.08,,,,,,,
M2620,20.75,,,,,,,
M2620,21.42,,,,,,,
M2620,22.09,,,,,,,
M2620,23.43,,,,,,,
M2620,24.10,,,,,,,
M2620,24.77,,,,,,,
M2620,25.44,,,,,,,
M2620,26.78,,,,,,,
M2620,27.44,,,,,,,
M2620,28.11,,,,,,,
M2620,28.78,,,,,,,
M2620,30.12,,,,,,,
M2620,30.79,,,,,,,
M2620,31.46,,,,,,,
M2620,32.13,,,,,,,
M2620,33.47,,,,,,,
M2620,34.14,,,,,,,
M2620,34.81,,,,,,,
M2620,35.48,,,,,,,
M2620,36.82,,,,,,,
M2620,37.48,,,,,,,
M2620,38.15,,,,,,,
M2620,38.82,,,,,,,
M2620,40.16,,,,,,,
M2620,40.83,,,,,,,
M2620,41.50,,,,,,,
M2620,42.17,,,,,,,
M2620,43.51,,,,,,,
M2620,44.18,,,,,,,
M2620,44.85,,,,,,,
M2620,45.52,,,,,,,
M2620,46.85,,,,,,,
M2620,47.52,,,,,,,
M2620,48.19,,,,,,,
M2620,48.86,,,,,,,
M2620,50.20,,,,,,,
M2620,50.87,,,,,,,
M2620,51.54,,,,,,,
M2620,52.21,,,,,,,
M2620,53.55,,,,,,,
M2620,54.22,,,,,,,
M2620,54.89,,,,,,,
M2620,55.56,,,,,,,
M2620,56.89,,,,,,,
M2620,57.56,,,,,,,
M2620,58.23,,,,,,,
M2620,58.90,,,,,,,
M2620,60.24,,,,,,,
M2620,60.91,,,,,,,
M2620,61.58,,,,,,,
M2620,62.25,,,,,,,
M2620,63.59,,,,,,,
M2620,64.26,,,,,,,
M2620,64.93,,,,,,,
M2620,65.59,,,,,,,
M2620,66.93,,,,,,,
M2620,67.60,,,,,,,
M2620,68.27,,,,,,,
M2620,68.94,,,,,,,
M2620,70.28,,,,,,,
M2620,70.95,,,,,,,
M2620,71.62,,,,,,,
M2620,72.29,,,,,,,
M2620,73.63,,,,,,,
M2620,74.30,,,,,,,
M2620,74.97,,,,,,,
M2620,75.63,,,,,,,
M2620,76.97,,,,,,,
M2620,77.64,,,,,,,
M2620,78.31,,,,,,,
M2620,78.98,,,,,,,
M2620,80.32,,,,,,,
M2620,80.99,,,,,,,
M2620,81.66,,,,,,,
M2620,82.33,,,,,,,
M2620,83.67,,,,,,,
M2620,84.34,,,,,,,
M2620,85.00,,,,,,,
M2620,85.67,,,,,,,
M2620,87.01,,,,,,,
M2620,87.68,,,,,,,
M2620,88.35,,,,,,,
M2620,89.02,,,,,,,
M2620,90.36,,,,,,,
M2620,91.03,,,,,,,
M2620,91.70,,,,,,,
M2620,92.37,,,,,,,
M2620,93.71,,,,,,,
M2620,94.37,,,,,,,
M2620,95.04,,,,,,,
M2620,95.71,,#REF!,,,,,
M2620,97.05,,#REF!,,,,,
M2620,97.72,,#REF!,,,,,
M2620,98.39,,#REF!,,,,,
M2620,99.06,,#REF!,,,,,
M2620,100.40,,#REF!,,,,,
M2620,101.07,,#REF!,,,,,
M2620,101.74,,#REF!,,,,,
M2620,102.41,,#REF!,,,,,
M2620,103.75,,#REF!,,,,,
M2620,104.41,,#REF!,,,,,
M2620,105.08,,#REF!,,,,,
M2620,105.75,,#REF!,,,,,
M2620,107.09,,#REF!,,,,,
M2620,107.76,,#REF!,,,,,
M2620,108.43,,#REF!,,,,,
M2620,109.10,,#REF!,,,,,
M2620,110.44,,#REF!,,,,,
M2620,111.11,,#REF!,,,,,
M2620,111.78,,#REF!,,,,,
M2620,112.45,,#REF!,,,,,
M2620,113.78,,#REF!,,,,,
M2620,114.45,,#REF!,,,,,
M2620,115.12,,#REF!,,,,,
M2620,115.79,,#REF!,,,,,
M2620,117.13,,#REF!,,,,,
M2620,117.80,,#REF!,,,,,
M2620,118.47,,#REF!,,,,,
M2620,119.14,,#REF!,,,,,
M2620,120.48,,#REF!,,,,,
M2620,121.15,,#REF!,,,,,
M2620,121.82,,#REF!,,,,,
M2620,122.49,,#REF!,,,,,
M2620,123.82,,#REF!,,,,,
M2620,124.49,,#REF!,,,,,
M2620,125.16,,#REF!,,,,,
M2620,125.83,,#REF!,,,,,
M2620,127.17,,#REF!,,,,,
M2620,127.84,,#REF!,,,,,
M2620,128.51,,#REF!,,,,,
M2620,129.18,,#REF!,,,,,
M2620,130.52,,#REF!,,,,,
M2620,131.19,,#REF!,,,,,
M2620,131.86,,#REF!,,,,,
M2620,132.52,,#REF!,,,,,
M2620,133.86,,#REF!,,,,,
M2620,134.53,,#REF!,,,,,
M2620,135.20,,,,,,,
M2620,135.87,,,,,,,
M2620,137.21,,,,,,,
M2620,137.88,,,,,,,
M2620,138.55,,,,,,,
M2620,139.22,,,,,,,
M2620,140.56,,,,,,,
M2620,141.23,,,,,,,
M2620,141.90,,,,,,,
M2620,142.56,,,,,,,
M2620,143.90,,,,,,,
M2620,144.57,,,,,,,
M2620,145.24,,,,,,,
M2620,145.91,,,,,,,
M2620,147.25,,,,,,,
M2620,147.92,,,,,,,
M2620,148.59,,,,,,,
M2620,149.26,,,,,,,
M2620,150.60,,,,,,,
M2620,151.27,,,,,,,
M2620,151.93,,,,,,,
M2620,152.60,,,,,,,
M2620,153.94,,,,,,,
M2620,154.61,,,,,,,
M2620,155.28,,,,,,,
M2620,155.95,,,,,,,
M2620,157.29,,,,,,,
M2620,157.96,,,,,,,
M2620,158.63,,,,,,,
M2620,159.30,,,,,,,
M2620,160.64,,,,,,,
M2620,161.30,,,,,,,
M2620,161.97,,,,,,,
M2620,162.64,,,,,,,
M2620,163.98,,,,,,,
M2620,164.65,,,,,,,
M2620,165.32,,,,,,,
M2620,165.99,,,,,,,
M2620,167.33,,,,,,,
M2620,168.00,,,,,,,
M2620,168.67,,,,,,,
M2620,169.34,,,,,,,
M2620,170.68,,,,,,,
M2620,171.34,,,,,,,
M2620,172.01,,,,,,,
M2620,172.68,,,,,,,
M2620,174.02,,,,,,,
M2620,174.69,,,,,,,
M2620,175.36,,,,,,,
M2620,176.03,,,,,,,
M2620,177.37,,,,,,,
M2620,178.04,,,,,,,
M2620,178.71,,,,,,,
M2620,179.38,,,,,,,
M2620,180.71,,,,,,,
M2620,181.38,,,,,,,
